"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","FPts","FP/G","%D","ADP","Ros","+/-"
"*04z6f*","Mathias Brome","(N/A)","F","1598","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*003xg*","Sheldon Brookbank","(N/A)","D","1600","FA","45","100","Rachat","0","0","0","-","0%","0%"
"*065gv*","Calder Brooks","(N/A)","F","1602","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03yh6*","Kenny Brooks","(N/A)","F","1603","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*003k2*","Evan Brophey","(N/A)","F","1604","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*03kh9*","Nikolas Brouillard","ANA","D","1607","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*02fss*","Julien Brouillette","(N/A)","D","1608","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*04juu*","Cam Brown","(N/A)","F","1611","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*004ov*","Dave Brown","(N/A)","G","1615","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*059a9*","Erik Brown","NYI","F","1616","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*004ar*","Mike Brown","(N/A)","F","1622","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*04m5z*","Sean Brown","(N/A)","F","1624","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*02o8a*","Travis Brown","MTL","D","1625","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*025mh*","Tyler Brown","(N/A)","F","1626","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*05xd8*","Adam Brubacher","(N/A)","D","1628","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*03rjs*","Riley Bruce","CGY","D","1629","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*05yjb*","Felix Bruckmann","(N/A)","G","1630","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*01c9p*","Trevor Bruess","(N/A)","F","1631","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*003ma*","Gilbert Brule","(N/A)","F","1632","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*02gvq*","Damien Brunner","(N/A)","F","1636","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*005h9*","Fabian Brunnstrom","(N/A)","F","1637","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*05nb1*","Yannick Bruschweiler","(N/A)","F","1638","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*004n9*","Barry Brust","OTT","G","1639","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*030wz*","Chris Bruton","(N/A)","F","1640","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*04zi9*","Vladimir Bryukvin","(N/A)","F","1641","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*048xw*","Milos Bubela","PIT","F","1645","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*03d0c*","Jimmy Bubnick","(N/A)","F","1646","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*04ml2*","Samuel Bucek","(N/A)","F","1647","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*05o4e*","Jeremie Bucheler","SJS","D","1648","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*04r6c*","Ondrej Buchtela","(N/A)","D","1651","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*031pk*","Matt Buckles","(N/A)","F","1653","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*05ww6*","Brett Budgell","NYR","F","1654","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*042xk*","Vojtech Budik","(N/A)","D","1655","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*01f6m*","Zach Budish","(N/A)","F","1656","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*04rjg*","Brendan Budy","(N/A)","F","1657","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*05uxt*","Cameron Buhl","(N/A)","F","1658","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*04xct*","Evan Buitenhuis","NYI","G","1659","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*03dmp*","Rihards Bukarts","(N/A)","F","1662","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*05yjz*","Roberts Bukarts","(N/A)","F","1663","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*01zvm*","Brett Bulmer","(N/A)","F","1665","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*06cdw*","Michael Burchill","(N/A)","F","1672","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*03wqn*","Anton Burdasov","(N/A)","F","1673","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*003k4*","Adam Burish","SJS","F","1677","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*031si*","Brendan Burke","(N/A)","G","1679","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*02ye3*","Greg Burke","(N/A)","F","1681","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*03kly*","Taylor Burke","(N/A)","F","1683","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03nue*","Tommy Burke","(N/A)","G","1684","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*004p9*","Codey Burki","(N/A)","F","1685","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*01gjw*","Brandon Burlon","(N/A)","D","1686","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*03kim*","Nathan Burns","(N/A)","F","1690","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*040zv*","Niclas Burstrom","(N/A)","D","1694","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*05rje*","Davin Burton","(N/A)","D","1695","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*048xx*","Jarrett Burton","BUF","F","1696","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*05xdc*","D.J. Busdeker","COL","F","1702","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*0484t*","Noah Bushnell","(N/A)","F","1703","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*02np8*","Raphael Bussieres","(N/A)","F","1704","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*015je*","Michael Busto","(N/A)","D","1705","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*049kq*","Chad Butcher","(N/A)","F","1707","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*060xc*","Francois-James Buteau","(N/A)","D","1709","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*01svc*","Bobby Butler","(N/A)","F","1711","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*02zo6*","Dustin Butler","(N/A)","G","1713","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*0244u*","Ryan Button","(N/A)","D","1715","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*00409*","Dane Byers","WSH","F","1718","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*031sx*","Blaine Byron","(N/A)","F","1720","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*04llu*","Alexei Byvaltsev","(N/A)","F","1724","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03d11*","Philippe Cadorette","(N/A)","G","1727","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*039p6*","Matthew Caito","(N/A)","D","1731","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*05o6f*","Petr Cajka","(N/A)","F","1733","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*05rj9*","Ashton Calder","NYI","F","1736","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*04ob3*","Tony Calderone","(N/A)","F","1737","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*0043z*","Ryan Caldwell","(N/A)","D","1738","FA","44","100","Rachat","0","0","0","-","0%","0%"
"*005i5*","Brady Calla","(N/A)","F","1740","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*003d2*","Joe Callahan","(N/A)","D","1741","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*01uh4*","Mitch Callahan","(N/A)","F","1743","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03brr*","Andrew Calof","(N/A)","F","1746","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*04lyl*","Theo Calvas","(N/A)","D","1747","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*02fsh*","Anthony Camara","(N/A)","F","1750","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*02g06*","Tony Cameranesi","TOR","F","1751","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*01ua8*","Bryan Cameron","(N/A)","F","1752","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*026ju*","Matt Campanale","(N/A)","D","1757","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*016fp*","Andrew Campbell","(N/A)","D","1760","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*003l8*","Darcy Campbell","(N/A)","D","1762","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*031qe*","Evan Campbell","EDM","F","1763","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*05gd3*","Isiah Campbell","(N/A)","F","1765","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*038sm*","Scott Campbell","BOS","F","1768","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*04aro*","Tim Campbell","(N/A)","D","1769","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*06cut*","Ty Campbell","(N/A)","D","1770","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*024p0*","Carter Camper","VAN","F","1771","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*05uxn*","Dominick Campione","(N/A)","D","1772","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*003yz*","Chris Campoli","(N/A)","D","1773","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*03d06*","Austin Cangelosi","(N/A)","F","1776","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*01dcb*","Trevor Cann","(N/A)","G","1777","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*026kg*","Patrick Cannone","(N/A)","F","1779","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*070g2*","Michal Capos","(N/A)","D","1787","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*025ch*","Paul Carey","BOS","F","1794","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*06cdx*","Kalle Carlsson","(N/A)","F","1801","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*01f65*","Jordan Caron","(N/A)","F","1805","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*06yfy*","Shawn Carrier","(N/A)","F","1817","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*059dm*","Joe Carroll","SJS","F","1821","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*05xry*","Jack Caruso","(N/A)","F","1828","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*031p6*","Cole Cassels","SJS","F","1834","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*066c5*","Jaxon Castor","SEA","G","1839","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*027gn*","Daniel Catenacci","(N/A)","F","1843","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*01zvn*","Patrick Cehlin","NSH","F","1855","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*061w8*","Andon Cerbone","(N/A)","F","1858","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*02fsl*","Peter Ceresnak","(N/A)","D","1860","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*06cdv*","Gennadi Chaly","(N/A)","D","1869","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*01zqm*","Michael Chaput","PIT","F","1876","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*0058z*","Stefan Chaput","(N/A)","F","1877","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*06jh8*","Stephane Charlin","(N/A)","G","1879","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*03dhn*","Connor Chatham","(N/A)","F","1883","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*037a9*","Trevor Cheek","(N/A)","F","1889","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*03lsg*","Jake Chelios","(N/A)","D","1891","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*06awb*","Nick Chenard","TOR","G","1893","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*06h6v*","Ty Cheveldayoff","BUF","F","1898","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*0430q*","Brayden Chizen","MIN","D","1909","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*00qkr*","Taylor Chorney","(N/A)","D","1916","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*070fu*","Tomas Chrenko","(N/A)","F","1921","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*051w8*","Eric Ciccolini","(N/A)","F","1943","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*02g01*","Fredrik Claesson","(N/A)","D","1951","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*02o7t*","Michael Clarke","COL","F","1968","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*038mm*","Doug Clarkson","PHI","F","1969","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*04a5y*","Matias Cleland","TOR","D","1971","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*003st*","Marc-Andre Cliche","TOR","F","1975","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*00467*","Ryane Clowe","(N/A)","F","1985","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*04x9y*","Garret Cockerill","CBJ","D","1991","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04f8k*","Logan Cockerill","(N/A)","F","1992","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*016g4*","Joe Colborne","(N/A)","F","2000","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*02jxx*","Sebastian Collberg","(N/A)","F","2003","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*02j1k*","Sean Collins","(N/A)","F","2010","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*02444*","Cory Conacher","(N/A)","F","2020","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*01ez0*","Erik Condra","COL","F","2027","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*02o7p*","Brian Cooper","(N/A)","D","2045","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*06awj*","Reid Cooper","WSH","G","2048","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*06ahz*","Ben Copeland","(N/A)","F","2050","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*02z6h*","Jared Coreau","(N/A)","G","2056","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*05x9u*","Xavier Cormier","TBL","F","2062","FA","24","100","Rachat","0","0","0","-","0%","0%"
"*06yba*","Gavin Cornforth","(N/A)","F","2066","FA","19","100","Rachat","0","0","0","-","0%","0%"
"*02fmm*","Frank Corrado","(N/A)","D","2067","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*065h4*","Charles Cote","(N/A)","D","2081","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*03ecp*","Liam Coughlin","(N/A)","F","2087","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*01f3g*","Jared Cowen","(N/A)","D","2099","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*003ed*","Joey Crabb","(N/A)","F","2105","FA","42","100","Rachat","0","0","0","-","0%","0%"
"*004p6*","Adam Cracknell","VGK","F","2106","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*0643q*","Brody Crane","(N/A)","F","2110","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*03woi*","Marcus Crawford","(N/A)","D","2114","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*031ov*","Connor Crisp","(N/A)","F","2123","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*031qm*","Victor Crus Rydberg","NYI","F","2135","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*01zsv*","Jakub Culek","OTT","F","2139","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*02o7m*","Ryan Culkin","MTL","D","2140","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*05rgf*","Will Cullen","(N/A)","D","2141","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*02y90*","Josh Currie","OTT","F","2154","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*05o4p*","Patrick Curry","(N/A)","F","2156","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*030w0*","Austin Czarnik","(N/A)","F","2160","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*01zsk*","Drew Czerwonka","EDM","F","2164","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*03aou*","Kevin Czuczman","MIN","D","2165","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03ycr*","Alexis DAoust","(N/A)","F","2172","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*02g1d*","Klas Dahlbeck","(N/A)","D","2181","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*01zqt*","Andreas Dahlstrom","(N/A)","F","2185","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*00468*","Taylor Dakers","(N/A)","G","2190","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*01mny*","Justin Daniels","SJS","F","2201","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*031ny*","Marko Dano","(N/A)","F","2205","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03ee7*","Cam Darcy","STL","F","2209","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*0385u*","Scott Darling","(N/A)","G","2211","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*06aey*","Nathan Darveau","(N/A)","G","2212","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*06hd0*","Alexis Daviault","(N/A)","D","2217","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*06hjc*","Timofei Davydov","(N/A)","D","2231","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*04xbh*","Logan Day","WSH","D","2234","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04f7t*","Brendan De Jong","CAR","D","2239","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*031ux*","Nolan De Jong","(N/A)","D","2241","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*05ogk*","Aidan De La Gorgendiere","(N/A)","D","2242","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*06bnd*","Tommaso De Luca","(N/A)","F","2244","FA","21","100","Rachat","0","0","0","-","0%","0%"
"*02i6m*","Danny DeKeyser","(N/A)","D","2252","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*05y3f*","Drew DeRidder","NSH","G","2254","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*027bk*","Jacob DeSerres","(N/A)","G","2256","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*06c92*","Frantisek Dej","(N/A)","F","2264","FA","20","100","Rachat","0","0","0","-","0%","0%"
"*01ud2*","Steven Delisle","(N/A)","D","2273","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*05x9b*","Tory Dello","NJD","D","2277","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*015xa*","Jason Demers","(N/A)","D","2284","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*02435*","Julien Demers","SJS","D","2285","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*031v9*","Mitchell Dempsey","BOS","F","2288","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*03cae*","Jaedon Descheneau","(N/A)","F","2304","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*01uhe*","Andrew Desjardins","(N/A)","F","2307","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*00qks*","Cedrick Desjardins","(N/A)","G","2308","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*0381v*","Gabriel Desjardsins","COL","F","2310","FA","33","100","Rachat","0","0","0","-","0%","0%"
"*01f6a*","Simon Despres","(N/A)","D","2316","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*03riq*","Stephen Desrocher","(N/A)","D","2317","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*01mze*","Jamie Devane","PIT","F","2322","FA","34","100","Rachat","0","0","0","-","0%","0%"
"*043cp*","Stephen Dhillon","DET","G","2329","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*02o74*","Thomas Di Pauli","(N/A)","F","2332","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*015te*","Christopher DiDomenico","(N/A)","F","2335","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*05ilh*","Dawson DiPietro","BUF","F","2339","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*0275f*","Raphael Diaz","(N/A)","D","2344","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*048tq*","Josh Dickinson","COL","F","2345","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*05luj*","Ivan Didkovsky","(N/A)","F","2348","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*03eds*","Cristiano Digiacinto","NYR","F","2350","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*06fqb*","Nolan Dillingham","TOR","D","2353","FA","23","100","Rachat","0","0","0","-","0%","0%"
"*02odt*","Christian Djoos","(N/A)","D","2364","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03cb8*","Emil Djuse","FLA","D","2365","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*02fd3*","Dillon Donnelly","COL","D","2379","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*06688*","Maxim Dorozhko","(N/A)","G","2390","FA","27","100","Rachat","0","0","0","-","0%","0%"
"*042x7*","Alex Dostie","(N/A)","F","2393","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*02oap*","Jake Dotchin","(N/A)","D","2394","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*03rg6*","Samuel Dove-McFalls","CGY","F","2398","FA","28","100","Rachat","0","0","0","-","0%","0%"
"*0042n*","Steve Downie","(N/A)","F","2406","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*038sn*","Jack Downing","BOS","F","2408","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*031pj*","Michael Downing","(N/A)","D","2409","FA","30","100","Rachat","0","0","0","-","0%","0%"
"*02g1o*","Chris Doyle","NYR","F","2411","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*051xn*","Ivan Drozdov","(N/A)","F","2427","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*003q5*","Devan Dubnyk","(N/A)","G","2436","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*06hja*","Jax Dubois","(N/A)","F","2437","FA","22","100","Rachat","0","0","0","-","0%","0%"
"*06yfz*","Jakub Dubravik","(N/A)","F","2439","FA","18","100","Rachat","0","0","0","-","0%","0%"
"*01n8e*","Gabriel Dumont","TBL","F","2456","FA","35","100","Rachat","0","0","0","-","0%","0%"
"*04xdx*","Derek Dun","(N/A)","G","2458","FA","32","100","Rachat","0","0","0","-","0%","0%"
"*04ld6*","Nathan Dunkley","(N/A)","F","2461","FA","25","100","Rachat","0","0","0","-","0%","0%"
"*004ne*","Brodie Dupont","(N/A)","F","2465","FA","38","100","Rachat","0","0","0","-","0%","0%"
"*01fxa*","Ben Eaves","NSH","F","2491","FA","43","100","Rachat","0","0","0","-","0%","0%"
"*0041i*","Patrick Eaves","(N/A)","F","2492","FA","41","100","Rachat","0","0","0","-","0%","0%"
"*03ec4*","Christoffer Ehn","(N/A)","F","2519","FA","29","100","Rachat","0","0","0","-","0%","0%"
"*0041j*","Brian Elliott","(N/A)","G","2553","FA","40","100","Rachat","0","0","0","-","0%","0%"
"*03yk2*","Nick Ellis","(N/A)","G","2559","FA","31","100","Rachat","0","0","0","-","0%","0%"
"*04z3v*","Jake Elmer","(N/A)","F","2563","FA","26","100","Rachat","0","0","0","-","0%","0%"
"*024j1*","Alexei Emelin","(N/A)","D","2573","FA","39","100","Rachat","0","0","0","-","0%","0%"
"*015j5*","Tyler Ennis","(N/A)","F","2594","FA","36","100","Rachat","0","0","0","-","0%","0%"
"*005j0*","Jhonas Enroth","(N/A)","G","2595","FA","37","100","Rachat","0","0","0","-","0%","0%"
"*003eg*","Toby Enstrom","(N/A)","D","2596","FA","41","100","Rachat","0","0","0","-","0%","0%"
